LOCATION_ID,DATE,COVID_COUNT,COVID_COUNT_MOVING_AVG,COVID_DEATHS,COVID_DEATHS_MOVING_AVG,COVID_TESTS,COVID_TESTS_MOVING_AVG,POSITIVE_TEST_RATE,POSITIVE_TEST_RATE_MOVING_AVG,COVID_TESTS_ADMINISTRATED,COVID_TESTS_ADMINISTRATED_MOVING_AVG,ALL_TESTS_POSITIVE_TEST_RATE,COVID_POSITIVE_TESTS_ADMIN,ALL_TESTS_POSITIVE_TEST_RATE_MOVING_AVG,COVID_COUNT_BY_SPECIMEN_COLLECTION_DATE,COUNTY_NAME
18001,2020-03-23,0,0,0,0,1,2,100,30,1,2,0,0,16.67,0,Adams
18001,2020-03-24,0,0,0,0,1,2,0,25,2,2,0,0,0,0,Adams
18001,2020-03-25,0,0,0,0,2,2,0,25,3,2,0,0,0,0,Adams
18001,2020-03-26,0,0,0,0,5,2,0,16.67,5,2,0,0,0,0,Adams
18001,2020-03-27,0,0,0,0,4,3,25,17.86,4,3,0,0,0,0,Adams
18001,2020-03-28,0,0,0,0,0,2,0,20.83,0,2,0,0,0,0,Adams
18001,2020-03-29,0,0,0,0,1,2,0,20.83,1,2,0,0,0,0,Adams
18001,2020-03-30,0,0,0,0,1,2,0,4.17,1,2,0,0,0,0,Adams
18001,2020-03-31,0,0,0,0,2,2,50,12.5,3,2,0,0,0,0,Adams
18001,2020-04-01,0,0,0,0,6,3,0,12.5,7,3,0,0,0,0,Adams
18001,2020-04-02,0,0,0,0,1,2,0,12.5,4,3,25,1,4.17,1,Adams
18001,2020-04-03,1,0,0,0,3,2,33.33,13.89,3,3,0,0,4.17,0,Adams
18001,2020-04-04,0,0,0,0,1,2,100,26.19,2,3,0,0,3.57,0,Adams
18001,2020-04-05,0,0,0,0,6,3,0,26.19,7,4,0,0,3.57,0,Adams
18001,2020-04-06,0,0,0,0,5,3,40,31.9,7,5,28.57,2,7.65,2,Adams
18001,2020-04-07,0,0,1,0,4,4,25,28.33,5,5,0,0,7.65,0,Adams
18001,2020-04-08,0,0,0,0,7,4,28.57,32.41,8,5,0,0,7.65,0,Adams
18001,2020-04-09,2,0,0,0,8,5,12.5,34.2,10,6,10,1,5.51,1,Adams
18001,2020-04-10,0,0,0,0,1,5,100,43.72,1,6,100,1,19.8,1,Adams
18001,2020-04-11,1,0,0,0,0,4,0,34.34,2,6,0,0,19.8,0,Adams
18001,2020-04-12,0,0,0,0,1,4,0,34.34,1,5,0,0,19.8,0,Adams
18001,2020-04-13,1,1,0,0,4,4,0,27.68,5,5,0,0,15.71,0,Adams
18001,2020-04-14,0,1,0,0,9,4,22.22,27.22,9,5,11.11,1,17.3,1,Adams
18001,2020-04-15,0,1,0,0,4,4,0,22.45,9,5,0,0,17.3,0,Adams
18001,2020-04-16,0,0,0,0,4,3,0,20.37,4,4,0,0,15.87,0,Adams
18001,2020-04-17,1,0,0,0,4,4,25,7.87,6,5,0,0,1.59,0,Adams
18001,2020-04-18,0,0,0,0,2,4,0,6.75,2,5,0,0,1.59,0,Adams
18001,2020-04-19,0,0,0,0,3,4,66.67,16.27,3,5,0,0,1.59,0,Adams
18001,2020-04-20,0,0,0,0,4,4,25,19.84,5,5,0,0,1.59,0,Adams
18001,2020-04-21,0,0,0,0,6,4,16.67,19.05,7,5,0,0,0,0,Adams
18001,2020-04-22,0,0,0,0,7,4,0,19.05,11,5,0,0,0,0,Adams
18001,2020-04-23,0,0,0,0,2,4,0,19.05,10,6,0,0,0,0,Adams
18001,2020-04-24,0,0,0,0,6,4,16.67,17.86,11,7,0,0,0,0,Adams
18001,2020-04-25,0,0,0,0,3,4,33.33,22.62,4,7,0,0,0,0,Adams
18001,2020-04-26,0,0,0,0,1,4,0,13.1,8,8,0,0,0,0,Adams
18001,2020-04-27,0,0,0,0,14,6,0,9.52,14,9,0,0,0,0,Adams
18001,2020-04-28,0,0,0,0,3,5,0,7.14,12,10,0,0,0,0,Adams
18001,2020-04-29,0,0,0,0,14,6,28.57,11.22,17,11,5.88,1,0.84,1,Adams
18001,2020-04-30,0,0,0,0,7,7,0,11.22,15,12,6.67,1,1.79,0,Adams
18001,2020-05-01,1,0,0,0,5,7,40,14.56,10,11,0,0,1.79,0,Adams
18001,2020-05-02,0,0,0,0,2,7,0,9.8,2,11,0,0,1.79,0,Adams
18001,2020-05-03,0,0,0,0,0,6,0,11.43,4,11,0,0,1.79,0,Adams
18001,2020-05-04,0,0,0,0,7,5,14.29,13.81,7,10,0,0,1.79,0,Adams
18001,2020-05-05,0,0,0,0,10,6,0,13.81,13,10,0,0,1.79,0,Adams
18001,2020-05-06,0,0,0,0,1,5,0,9.05,11,9,0,0,0.95,0,Adams
18001,2020-05-07,0,0,0,0,16,6,25,13.21,18,9,0,0,0,0,Adams
18001,2020-05-08,0,0,0,0,10,7,10,8.21,18,10,0,0,0,0,Adams
18001,2020-05-09,0,0,0,0,5,7,0,8.21,5,11,0,0,0,0,Adams
18001,2020-05-10,0,0,0,0,4,8,0,7.04,13,12,0,0,0,0,Adams
18001,2020-05-11,0,0,0,0,8,8,25,8.57,11,13,9.09,1,1.3,1,Adams
18001,2020-05-12,0,0,0,0,8,7,0,8.57,11,12,9.09,1,2.6,0,Adams
18001,2020-05-13,1,0,0,0,18,10,5.56,9.37,26,15,3.85,1,3.15,1,Adams
18001,2020-05-14,0,0,0,0,21,11,19.05,8.52,30,16,0,0,3.15,0,Adams
18001,2020-05-15,0,0,0,0,15,11,20,9.94,16,16,6.25,1,4.04,1,Adams
18001,2020-05-16,0,0,0,0,2,11,0,9.94,4,16,0,0,4.04,0,Adams
18001,2020-05-17,1,0,0,0,6,11,0,9.94,6,15,0,0,4.04,0,Adams
18001,2020-05-18,0,0,0,0,10,11,0,6.37,10,15,0,0,2.74,0,Adams
18001,2020-05-19,1,0,0,0,9,12,11.11,7.96,12,15,8.33,1,2.63,1,Adams
18001,2020-05-20,0,0,0,0,11,11,18.18,9.76,12,13,0,0,2.08,0,Adams
18001,2020-05-21,0,0,0,0,8,9,12.5,8.83,9,10,0,0,2.08,0,Adams
18001,2020-05-22,1,0,0,0,13,8,0,5.97,25,11,8,2,2.33,0,Adams
18001,2020-05-23,0,0,0,0,0,8,0,6.96,1,11,0,0,2.33,0,Adams
18001,2020-05-24,0,0,0,0,2,8,0,6.96,2,10,0,0,2.33,0,Adams
18001,2020-05-25,0,0,0,0,5,7,0,6.96,9,10,0,0,2.33,0,Adams
18001,2020-05-26,0,0,0,0,18,8,16.67,7.89,21,11,9.52,2,2.5,2,Adams
18001,2020-05-27,1,0,0,0,14,9,7.14,6.05,16,12,6.25,1,3.4,1,Adams
18001,2020-05-28,0,0,0,0,16,10,43.75,11.26,31,15,6.45,2,4.32,3,Adams
18001,2020-05-29,2,0,0,0,19,11,26.32,15.65,23,15,13.04,3,5.04,2,Adams
18001,2020-05-30,0,0,0,0,3,11,0,13.41,11,16,18.18,2,7.63,0,Adams
18001,2020-05-31,2,1,0,0,5,11,0,13.41,6,17,16.67,1,10.02,0,Adams
18001,2020-06-01,3,1,0,0,18,13,11.11,15,31,20,9.68,3,11.4,1,Adams
18001,2020-06-02,0,1,0,0,19,13,31.58,17.13,21,20,14.29,3,12.08,3,Adams
18001,2020-06-03,0,1,0,0,12,13,16.67,18.49,24,21,0,0,11.19,0,Adams
18001,2020-06-04,2,1,0,0,32,15,15.62,14.47,43,23,6.98,3,11.26,0,Adams
18001,2020-06-05,0,1,0,0,19,15,21.05,13.72,22,23,4.55,1,10.05,1,Adams
18001,2020-06-06,0,1,0,0,9,16,0,13.72,11,23,0,0,7.45,0,Adams
18001,2020-06-07,0,1,0,0,6,16,16.67,16.1,15,24,6.67,1,6.02,0,Adams
18001,2020-06-08,1,0,0,0,24,17,16.67,16.89,32,24,6.25,2,5.53,2,Adams
18001,2020-06-09,1,1,0,0,13,16,15.38,14.58,33,26,3.03,1,3.93,0,Adams
18001,2020-06-10,0,1,0,0,255,51,21.57,15.28,262,60,0.38,1,3.98,1,Adams
18001,2020-06-11,0,0,0,0,27,50,22.22,16.22,36,59,5.56,2,3.78,1,Adams
18001,2020-06-12,2,1,0,0,20,51,0,13.22,39,61,0,0,3.13,0,Adams
18001,2020-06-13,0,1,0,0,8,50,25,16.79,15,62,0,0,3.13,1,Adams
18001,2020-06-14,1,1,0,0,5,50,0,14.41,11,61,18.18,2,4.77,0,Adams
18001,2020-06-15,1,1,0,0,27,51,40.74,17.84,30,61,20,6,6.74,6,Adams
18001,2020-06-16,0,1,0,0,30,53,3.33,16.12,36,61,2.78,1,6.7,1,Adams
18001,2020-06-17,0,1,0,0,11,18,9.09,14.34,12,26,0,0,6.65,0,Adams
18001,2020-06-18,0,1,0,0,25,18,24,14.59,45,27,15.56,7,8.07,1,Adams
18001,2020-06-19,8,1,0,0,59,24,25.42,18.23,71,31,4.23,3,8.68,1,Adams
18001,2020-06-20,0,1,0,0,97,36,26.8,18.48,124,47,0.81,1,8.79,1,Adams
18001,2020-06-21,0,1,0,0,2,36,50,25.63,67,55,0,0,6.2,0,Adams
18001,2020-06-22,0,1,0,0,20,35,20,22.66,28,55,0,0,3.34,0,Adams
18001,2020-06-23,2,1,0,0,26,34,26.92,26.03,47,56,8.51,4,4.16,2,Adams
18001,2020-06-24,1,2,0,0,19,35,26.32,28.49,32,59,9.38,3,5.5,2,Adams
18001,2020-06-25,3,2,0,0,25,35,28,29.07,44,59,0,0,3.28,0,Adams
18001,2020-06-26,1,1,0,0,24,30,8.33,26.62,37,54,5.41,2,3.44,0,Adams
18001,2020-06-27,0,1,0,0,3,17,33.33,27.56,6,37,16.67,1,5.71,1,Adams
18001,2020-06-28,2,1,0,0,3,17,66.67,29.94,4,28,50,2,12.85,2,Adams
18001,2020-06-29,0,1,0,0,37,20,16.22,29.4,40,30,2.5,1,13.21,1,Adams
18001,2020-06-30,0,1,0,0,21,19,23.81,28.95,30,28,0,0,11.99,0,Adams
18001,2020-07-01,2,1,0,0,23,19,17.39,27.68,40,29,2.5,1,11.01,0,Adams
18001,2020-07-02,1,1,0,0,11,17,27.27,27.57,26,26,3.85,1,11.56,1,Adams
18001,2020-07-03,1,1,0,0,13,16,0,26.38,17,23,5.88,1,11.63,0,Adams
18001,2020-07-04,0,1,0,0,4,16,0,21.62,17,25,0,0,9.25,0,Adams
18001,2020-07-05,0,1,0,0,5,16,20,14.96,5,25,0,0,2.1,0,Adams
18001,2020-07-06,0,1,0,0,33,16,18.18,15.24,38,25,0,0,1.75,0,Adams
18001,2020-07-07,0,1,0,0,35,18,14.29,13.88,56,28,1.79,1,2,0,Adams
18001,2020-07-08,0,0,0,0,23,18,13.04,13.25,24,26,0,0,1.65,0,Adams
18001,2020-07-09,0,0,0,0,19,19,21.05,12.37,53,30,7.55,4,2.17,2,Adams
18001,2020-07-10,0,0,0,0,13,19,15.38,14.56,40,33,5,2,2.05,1,Adams
18001,2020-07-11,0,0,0,0,10,20,30,18.85,31,35,3.23,1,2.51,1,Adams
18001,2020-07-12,0,0,0,0,2,19,0,15.99,4,35,0,0,2.51,0,Adams
18001,2020-07-13,0,0,0,0,21,18,23.81,16.8,31,34,6.45,2,3.43,2,Adams
18001,2020-07-14,3,0,0,0,40,18,12.5,16.54,73,37,10.96,8,4.74,3,Adams
18001,2020-07-15,1,1,0,0,21,18,19.05,17.4,29,37,6.9,2,5.73,3,Adams
18001,2020-07-16,1,1,0,0,12,17,25,17.96,34,35,17.65,6,7.17,2,Adams
18001,2020-07-17,1,1,1,0,27,19,18.52,18.41,33,34,6.06,2,7.32,1,Adams
18001,2020-07-18,2,1,0,0,22,21,27.27,18.02,25,33,20,5,9.72,5,Adams
18001,2020-07-19,0,1,0,0,4,21,0,18.02,24,36,0,0,9.72,0,Adams
18001,2020-07-20,1,1,0,0,29,22,0,14.62,51,38,7.84,4,9.92,1,Adams
18001,2020-07-21,6,2,0,0,33,21,6.06,13.7,57,36,8.77,5,9.6,2,Adams
18001,2020-07-22,3,2,0,0,43,24,11.63,12.64,51,39,3.92,2,9.18,1,Adams
18001,2020-07-23,3,2,0,0,16,25,12.5,10.85,24,38,0,0,6.66,0,Adams
18001,2020-07-24,0,2,0,0,15,23,0,8.21,43,39,2.33,1,6.12,0,Adams
18001,2020-07-25,1,2,0,0,7,21,28.57,8.39,12,37,8.33,1,4.46,1,Adams
18001,2020-07-26,0,2,0,0,10,22,20,11.25,59,42,6.78,4,5.42,2,Adams
18001,2020-07-27,2,2,0,0,18,20,16.67,13.63,40,41,0,0,4.3,0,Adams
18001,2020-07-28,0,1,0,0,44,22,15.91,15.04,52,40,1.92,1,3.33,1,Adams
18001,2020-07-29,0,1,0,0,22,19,9.09,14.68,32,37,3.12,1,3.21,2,Adams
18001,2020-07-30,1,1,0,0,37,22,16.22,15.21,63,43,14.29,9,5.25,5,Adams
18001,2020-07-31,5,1,0,0,35,25,25.71,18.88,57,45,10.53,6,6.42,7,Adams
18001,2020-08-01,2,1,0,0,9,25,22.22,17.97,13,45,0,0,5.23,0,Adams
18001,2020-08-02,0,1,0,0,5,24,20,17.97,23,40,8.7,2,5.51,1,Adams
18001,2020-08-03,1,1,0,0,27,26,14.81,17.71,50,41,4,2,6.08,2,Adams
18001,2020-08-04,2,2,0,0,30,24,6.67,16.39,64,43,10.94,7,7.37,2,Adams
18001,2020-08-05,5,2,0,0,37,26,21.62,18.18,44,45,11.36,5,8.55,5,Adams
18001,2020-08-06,6,3,0,0,52,28,23.08,19.16,81,47,14.81,12,8.62,9,Adams
18001,2020-08-07,1,2,0,0,66,32,16.67,17.87,86,52,9.3,8,8.44,6,Adams
18001,2020-08-08,5,3,0,0,31,35,16.13,17,41,56,7.32,3,9.49,2,Adams
18001,2020-08-09,1,3,0,0,5,35,40,19.85,8,53,25,2,11.82,2,Adams
18001,2020-08-10,6,4,0,0,98,46,4.08,18.32,169,70,5.92,10,12.09,3,Adams
18001,2020-08-11,8,5,0,0,68,51,14.71,19.47,107,77,9.35,10,11.87,7,Adams
18001,2020-08-12,4,4,0,0,46,52,19.57,19.18,79,82,15.19,12,12.41,8,Adams
18001,2020-08-13,5,4,0,0,72,55,18.06,18.46,367,122,2.72,10,10.69,3,Adams
18001,2020-08-14,8,5,0,0,68,55,7.35,17.13,128,128,6.25,8,10.25,3,Adams
18001,2020-08-15,3,5,0,0,7,52,14.29,16.87,16,125,0,0,9.2,0,Adams
18001,2020-08-16,5,6,0,0,12,53,8.33,12.34,25,127,12,3,7.35,1,Adams
18001,2020-08-17,2,5,0,0,50,46,14,13.76,71,113,5.63,4,7.31,3,Adams
18001,2020-08-18,1,4,0,0,45,43,15.56,13.88,79,109,8.86,7,7.24,5,Adams
18001,2020-08-19,5,4,0,0,68,46,11.76,12.76,128,116,6.25,8,5.96,7,Adams
18001,2020-08-20,4,4,0,0,38,41,18.42,12.82,73,74,2.74,2,5.96,2,Adams
18001,2020-08-21,5,4,0,0,34,36,14.71,13.87,45,62,6.67,3,6.02,2,Adams
18001,2020-08-22,1,3,0,0,9,37,11.11,13.41,15,62,13.33,2,7.93,2,Adams
18001,2020-08-23,3,3,0,0,8,36,25,15.79,10,60,20,2,9.07,2,Adams
18001,2020-08-24,2,3,0,0,45,35,22.22,16.97,63,59,9.52,6,9.62,6,Adams
18001,2020-08-25,3,3,0,0,136,48,16.18,17.06,189,75,0,0,8.36,5,Adams
18001,2020-08-26,10,4,0,0,85,51,5.88,16.22,124,74,4.03,5,8.04,4,Adams
18001,2020-08-27,1,4,0,0,82,57,19.51,16.37,110,79,5.45,6,8.43,7,Adams
18001,2020-08-28,6,4,0,0,97,66,8.25,15.45,124,91,0.81,1,7.59,1,Adams
18001,2020-08-29,3,4,1,0,51,72,9.8,15.26,68,98,1.47,1,5.9,3,Adams
18001,2020-08-30,3,4,0,0,4,71,0,11.69,11,98,0,0,3.04,0,Adams
18001,2020-08-31,3,4,0,0,44,71,27.27,12.41,198,118,1.52,3,1.9,2,Adams
18001,2020-09-01,0,4,0,0,39,57,10.26,11.57,67,100,0,0,1.9,0,Adams
18001,2020-09-02,2,3,0,0,25,49,16,13.01,56,91,1.79,1,1.58,3,Adams
18001,2020-09-03,0,2,0,0,116,54,32.76,14.91,179,100,2.23,4,1.12,6,Adams
18001,2020-09-04,2,2,0,0,27,44,25.93,17.43,194,110,2.06,4,1.3,6,Adams
18001,2020-09-05,2,2,0,0,15,39,20,18.89,24,104,8.33,2,2.28,2,Adams
18001,2020-09-06,0,1,0,0,7,39,0,18.89,17,105,11.76,2,3.96,1,Adams
18001,2020-09-07,4,1,0,0,7,34,42.86,21.12,15,79,20,3,6.6,2,Adams
18001,2020-09-08,10,3,0,0,70,38,11.43,21.28,309,113,0.32,1,6.64,1,Adams
18001,2020-09-09,1,3,0,0,67,44,2.99,19.42,104,120,0,0,6.39,0,Adams
18001,2020-09-10,1,3,0,0,52,35,9.62,16.12,384,150,1.04,4,6.22,5,Adams
18001,2020-09-11,3,3,0,0,36,36,8.33,13.6,223,154,1.35,3,6.11,4,Adams
18001,2020-09-12,1,3,0,0,12,36,8.33,11.94,26,154,3.85,1,5.47,1,Adams
18001,2020-09-13,2,3,0,0,7,36,28.57,16.02,20,154,10,2,5.22,2,Adams
18001,2020-09-14,4,3,0,0,31,39,16.13,12.2,48,159,4.17,2,2.96,2,Adams
18001,2020-09-15,1,2,0,0,32,34,18.75,13.25,57,123,1.75,1,3.17,5,Adams
18001,2020-09-16,5,2,0,0,59,33,22.03,15.97,295,150,0.34,1,3.21,5,Adams
18001,2020-09-17,4,3,0,0,112,41,41.07,20.46,187,122,1.07,2,3.22,3,Adams
18001,2020-09-18,6,3,0,0,31,41,12.9,21.11,87,103,2.3,2,3.35,2,Adams
18001,2020-09-19,4,4,0,0,9,40,11.11,21.51,24,103,8.33,2,3.99,0,Adams
18001,2020-09-20,0,3,0,0,23,42,17.39,19.91,29,104,3.45,1,3.06,3,Adams
18001,2020-09-21,1,3,0,0,41,44,14.63,19.7,59,105,1.69,1,2.7,5,Adams
18001,2020-09-22,7,4,0,0,31,44,6.45,17.94,65,107,6.15,4,3.33,4,Adams
18001,2020-09-23,3,4,0,0,39,41,20.51,17.72,282,105,1.77,5,3.54,7,Adams
18001,2020-09-24,6,4,0,0,40,31,22.5,15.07,269,116,1.86,5,3.65,8,Adams
18001,2020-09-25,5,4,0,0,35,31,11.43,14.86,235,138,0.85,2,3.44,4,Adams
18001,2020-09-26,8,4,0,0,11,31,0,13.27,27,138,3.7,1,2.78,1,Adams
18001,2020-09-27,2,5,1,0,15,30,6.67,11.74,104,149,0.96,1,2.43,1,Adams
18001,2020-09-28,1,5,0,0,57,33,14.04,11.66,93,154,2.15,2,2.49,7,Adams
18001,2020-09-29,5,4,0,0,30,32,16.67,13.12,198,173,1.52,3,1.83,4,Adams
18001,2020-09-30,4,4,0,0,48,34,18.75,12.87,299,175,1.34,4,1.77,10,Adams
18001,2020-10-01,6,4,1,0,40,34,17.5,12.15,254,173,2.36,6,1.84,7,Adams
18001,2020-10-02,4,4,0,0,34,34,17.65,13.04,236,173,2.54,6,2.08,10,Adams
18001,2020-10-03,1,3,0,0,13,34,15.38,15.24,26,173,7.69,2,2.65,3,Adams
18001,2020-10-04,9,4,0,0,26,35,23.08,17.58,37,163,8.11,3,3.67,5,Adams
18001,2020-10-05,12,6,0,0,69,37,18.84,18.27,139,170,5.04,7,4.09,13,Adams
18001,2020-10-06,2,5,0,0,62,42,17.74,18.42,263,179,2.28,6,4.19,10,Adams
18001,2020-10-07,14,7,0,0,65,44,15.38,17.94,322,182,1.86,6,4.27,11,Adams
18001,2020-10-08,8,7,0,0,88,51,14.77,17.55,319,192,2.19,7,4.24,11,Adams
18001,2020-10-09,18,9,0,0,87,59,26.44,18.8,270,197,4.07,11,4.46,17,Adams
18001,2020-10-10,4,10,0,0,29,61,20.69,19.56,43,199,4.65,2,4.03,5,Adams
18001,2020-10-11,20,11,0,0,24,61,37.5,21.62,44,200,11.36,5,4.49,7,Adams
18001,2020-10-12,16,12,0,0,41,57,31.71,23.46,102,195,18.63,19,6.43,17,Adams
18001,2020-10-13,5,12,0,0,123,65,25.2,24.53,352,207,3.98,14,6.68,25,Adams
18001,2020-10-14,10,12,0,0,53,64,20.75,25.29,132,180,3.79,5,6.95,9,Adams
18001,2020-10-15,17,13,0,0,91,64,19.78,26.01,251,171,3.59,9,7.15,14,Adams
18001,2020-10-16,18,13,0,0,31,56,25.81,25.92,221,164,1.81,4,6.83,5,Adams
18001,2020-10-17,6,13,0,0,26,56,26.92,26.81,41,163,9.76,4,7.56,8,Adams
18001,2020-10-18,9,12,0,0,32,57,28.12,25.47,42,163,11.9,5,7.64,9,Adams
18001,2020-10-19,8,10,0,0,58,59,18.97,23.65,151,170,3.97,6,5.54,10,Adams
18001,2020-10-20,8,11,2,0,49,49,20.41,22.97,258,157,2.33,6,5.31,14,Adams
18001,2020-10-21,4,10,0,0,63,50,34.92,24.99,309,182,5.18,16,5.51,25,Adams
18001,2020-10-22,19,10,0,0,46,44,34.78,27.13,236,180,5.51,13,5.78,25,Adams
18001,2020-10-23,8,9,0,0,44,45,22.73,26.69,229,181,5.24,12,6.27,15,Adams
18001,2020-10-24,13,10,0,0,28,46,39.29,28.46,152,197,13.16,20,6.76,32,Adams
18001,2020-10-25,37,14,0,0,25,45,36,29.59,40,196,7.5,3,6.13,11,Adams
18001,2020-10-26,17,15,0,0,84,48,29.76,31.13,271,214,6.27,17,6.46,35,Adams
18001,2020-10-27,40,20,0,0,94,55,19.15,30.95,452,241,4.87,22,6.82,26,Adams
18001,2020-10-28,13,21,1,0,86,58,19.77,28.78,384,252,6.25,24,6.97,33,Adams
18001,2020-10-29,18,21,0,0,88,64,22.73,27.06,356,269,7.87,28,7.31,36,Adams
18001,2020-10-30,25,23,0,0,65,67,29.23,27.99,275,276,4.73,13,7.24,23,Adams
18001,2020-10-31,27,25,1,0,46,70,21.74,25.48,64,263,12.5,8,7.14,11,Adams
18001,2020-11-01,15,22,0,0,44,72,20.45,23.26,67,267,10.45,7,7.56,14,Adams
18001,2020-11-02,25,23,1,0,137,80,30.66,23.39,246,263,10.57,26,8.18,42,Adams
18001,2020-11-03,34,22,0,0,74,77,20.27,23.55,332,246,7.23,24,8.51,20,Adams
18001,2020-11-04,17,23,0,0,125,83,33.6,25.53,451,256,7.76,35,8.73,66,Adams
18001,2020-11-05,26,24,1,0,97,84,38.14,27.73,369,258,11.38,42,9.23,60,Adams
18001,2020-11-06,47,27,0,0,103,89,44.66,29.93,318,264,9.43,30,9.9,63,Adams
18001,2020-11-07,58,32,2,1,61,92,50.82,34.09,88,267,20.45,18,11.04,37,Adams
18001,2020-11-08,16,32,0,1,56,93,42.86,37.29,89,270,15.73,14,11.79,28,Adams
18001,2020-11-09,47,35,0,0,189,101,38.1,38.35,444,299,12.61,56,12.08,103,Adams
18001,2020-11-10,54,38,1,1,127,108,36.22,40.63,407,309,6.63,27,12,68,Adams
18001,2020-11-11,76,46,1,1,126,108,34.92,40.82,424,306,9.91,42,12.31,68,Adams
18001,2020-11-12,41,48,1,1,126,113,36.51,40.58,337,301,8.01,27,11.82,63,Adams
18001,2020-11-13,76,53,0,1,92,111,36.96,39.48,320,301,9.69,31,11.86,48,Adams
18001,2020-11-14,68,54,0,0,71,112,35.21,37.25,105,304,8.57,9,10.16,33,Adams
18001,2020-11-15,46,58,1,1,70,114,30,35.42,103,306,13.59,14,9.86,24,Adams
18001,2020-11-16,29,56,1,1,128,106,28.91,34.1,423,303,7.09,30,9.07,56,Adams
18001,2020-11-17,58,56,0,1,86,100,18.6,31.59,318,290,4.4,14,8.75,26,Adams
18001,2020-11-18,43,52,1,1,82,94,20.73,29.56,376,283,5.05,19,8.06,30,Adams
18001,2020-11-19,59,54,0,0,93,89,26.88,28.18,291,277,7.56,22,7.99,30,Adams
18001,2020-11-20,34,48,1,1,61,84,29.51,27.12,270,269,7.41,20,7.67,28,Adams
18001,2020-11-21,27,42,0,1,34,79,23.53,25.45,72,265,9.72,7,7.83,13,Adams
18001,2020-11-22,52,43,2,1,42,75,30.95,25.59,62,259,11.29,7,7.5,15,Adams
18001,2020-11-23,12,41,0,1,125,75,25.6,25.11,637,289,4.71,30,7.16,46,Adams
18001,2020-11-24,18,35,0,1,60,71,28.33,26.5,279,284,8.6,24,7.76,27,Adams
18001,2020-11-25,28,33,0,0,53,67,22.64,26.78,417,290,5.52,23,7.83,28,Adams
18001,2020-11-26,14,26,1,1,8,55,37.5,28.29,18,251,11.11,2,8.34,2,Adams
18001,2020-11-27,17,24,0,0,33,51,36.36,29.27,173,237,10.4,18,8.76,18,Adams
18001,2020-11-28,26,24,0,0,45,52,33.33,30.67,92,240,19.57,18,10.17,27,Adams
18001,2020-11-29,39,22,0,0,32,51,40.62,32.05,53,238,26.42,14,12.33,20,Adams
18001,2020-11-30,40,26,1,0,94,46,28.72,32.5,719,250,4.31,31,12.28,43,Adams
18001,2020-12-01,29,28,0,0,71,48,52.11,35.9,290,252,8.97,26,12.33,47,Adams
